user_id,last_buy,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
5709,2025-03-24 21:36:19,4,2180.7200000000003,7,4,5,5,14,高价值用户
5713,2025-03-25 23:48:35,2,1305.3,6,4,4,4,12,高价值用户
5717,2025-03-15 16:55:07,1,397.96,16,2,1,2,5,流失风险用户
5721,2025-03-27 10:38:54,1,1045.37,4,5,1,4,10,潜力用户
5723,2025-03-28 18:58:12,1,767.06,3,5,1,3,9,潜力用户
5726,2025-03-18 13:53:53,1,30.08,13,3,1,1,5,流失风险用户
5729,2025-03-19 22:47:52,3,1435.8,12,3,5,5,13,潜力用户
5730,2025-03-30 10:12:58,8,4077.35,1,5,5,5,15,高价值用户
5734,2025-03-17 10:50:06,1,256.95,14,3,1,1,5,流失风险用户
5742,2025-03-27 00:25:35,1,879.85,4,5,1,4,10,潜力用户
5749,2025-03-10 15:47:10,1,400.42,21,2,1,2,5,流失风险用户
5759,2025-03-23 12:22:26,1,448.01,8,4,1,2,7,流失风险用户
5763,2025-03-22 11:45:11,1,743.39,9,4,1,3,8,潜力用户
5764,2025-03-03 04:54:01,1,216.78,28,1,1,1,3,流失风险用户
5771,2025-03-29 06:37:46,6,2173.72,2,5,5,5,15,高价值用户
5777,2025-03-26 03:41:07,3,719.72,5,4,5,3,12,潜力用户
5781,2025-03-09 13:41:52,1,518.71,22,2,1,2,5,流失风险用户
5782,2025-03-24 08:41:06,2,993.05,7,4,4,4,12,高价值用户
5783,2025-03-27 05:39:27,2,474.85,4,5,4,2,11,潜力用户
5788,2025-03-09 09:55:51,1,446.1,22,2,1,2,5,流失风险用户
5794,2025-03-14 20:17:07,1,749.31,17,2,1,3,6,流失风险用户
5796,2025-03-04 12:25:02,1,303.8,27,1,1,1,3,流失风险用户
5802,2025-03-29 19:39:29,2,445.94,2,5,4,2,11,潜力用户
5803,2025-03-06 22:16:33,1,430.4,25,1,1,2,4,流失风险用户
5806,2025-03-15 02:21:35,2,350.01,16,2,4,2,8,流失风险用户
5807,2025-03-25 10:31:19,1,846.92,6,4,1,3,8,潜力用户
5810,2025-03-25 22:37:37,15,9152.880000000001,6,4,5,5,14,高价值用户
5811,2025-03-01 09:26:09,1,611.97,30,1,1,3,5,流失风险用户
5814,2025-03-15 20:33:16,3,1705.71,16,2,5,5,12,流失风险用户
5817,2025-03-02 02:40:07,1,737.36,29,1,1,3,5,流失风险用户
5823,2025-03-30 07:49:47,2,813.8100000000001,1,5,4,3,12,潜力用户
5833,2025-03-28 19:09:44,1,545.51,3,5,1,2,8,流失风险用户
5837,2025-03-13 21:13:28,1,976.79,18,2,1,4,7,流失风险用户
5847,2025-03-16 21:25:49,1,16.54,15,3,1,1,5,流失风险用户
5851,2025-03-13 14:02:37,1,529.06,18,2,1,2,5,流失风险用户
5853,2025-03-16 02:06:15,1,417.23,15,3,1,2,6,流失风险用户
5856,2025-03-10 01:06:41,1,499.71,21,2,1,2,5,流失风险用户
5857,2025-03-22 16:18:51,1,201.49,9,4,1,1,6,流失风险用户
5862,2025-03-09 20:03:12,1,134.13,22,2,1,1,4,流失风险用户
5869,2025-03-28 11:30:37,5,2087.26,3,5,5,5,15,高价值用户
5871,2025-03-05 02:35:49,1,812.22,26,1,1,3,5,流失风险用户
5876,2025-03-21 14:04:03,7,2905.35,10,3,5,5,13,潜力用户
5877,2025-03-13 12:37:23,1,765.16,18,2,1,3,6,流失风险用户
5880,2025-03-29 21:06:02,2,1451.82,2,5,4,5,14,高价值用户
5881,2025-03-30 11:11:01,1,601.32,1,5,1,2,8,流失风险用户
5883,2025-03-17 04:54:45,1,608.05,14,3,1,3,7,潜力用户
5884,2025-03-27 06:29:23,1,1095.26,4,5,1,4,10,潜力用户
5885,2025-03-30 19:16:57,1,1019.99,1,5,1,4,10,潜力用户
5888,2025-03-24 19:08:46,6,2980.11,7,4,5,5,14,高价值用户
5893,2025-03-15 20:48:00,1,264.73,16,2,1,1,4,流失风险用户
5900,2025-03-22 20:14:32,1,942.93,9,4,1,4,9,潜力用户
5903,2025-03-07 13:25:37,1,609.07,24,1,1,3,5,流失风险用户
5904,2025-03-27 12:10:34,1,111.44,4,5,1,1,7,流失风险用户
5908,2025-03-09 18:14:46,1,101.22,22,2,1,1,4,流失风险用户
5914,2025-03-19 21:57:13,1,610.03,12,3,1,3,7,潜力用户
5919,2025-03-20 21:45:18,3,1619.46,11,3,5,5,13,潜力用户
5924,2025-03-18 13:05:13,1,323.4,13,3,1,2,6,流失风险用户
5925,2025-03-21 20:15:13,1,893.68,10,3,1,4,8,潜力用户
5928,2025-03-27 06:20:00,3,1901.94,4,5,5,5,15,高价值用户
5931,2025-03-29 20:11:19,15,8669.81,2,5,5,5,15,高价值用户
5932,2025-03-19 16:36:41,2,1923.53,12,3,4,5,12,潜力用户
5933,2025-03-22 01:25:07,2,981.27,9,4,4,4,12,高价值用户
5934,2025-03-01 15:38:51,1,178.32,30,1,1,1,3,流失风险用户
5941,2025-03-18 07:35:16,1,717.19,13,3,1,3,7,潜力用户
5942,2025-03-03 16:26:47,1,793.4,28,1,1,3,5,流失风险用户
5946,2025-03-06 10:55:50,1,656.52,25,1,1,3,5,流失风险用户
5947,2025-03-18 19:38:35,1,712.25,13,3,1,3,7,潜力用户
5948,2025-03-18 14:45:49,1,542.99,13,3,1,2,6,流失风险用户
5951,2025-03-21 06:56:54,1,287.99,10,3,1,1,5,流失风险用户
5952,2025-03-30 01:42:37,1,524.37,1,5,1,2,8,流失风险用户
5957,2025-03-26 12:05:08,1,830.69,5,4,1,3,8,潜力用户
5963,2025-03-30 01:38:53,1,668.24,1,5,1,3,9,潜力用户
5964,2025-03-26 12:51:07,1,1093.71,5,4,1,4,9,潜力用户
5977,2025-03-20 00:25:28,1,153.04,11,3,1,1,5,流失风险用户
5989,2025-03-25 06:57:30,3,1404.8700000000001,6,4,5,5,14,高价值用户
5992,2025-03-30 23:01:12,1,300.99,1,5,1,1,7,流失风险用户
5996,2025-03-30 06:13:20,1,648.82,1,5,1,3,9,潜力用户
5997,2025-03-03 09:52:03,1,691.74,28,1,1,3,5,流失风险用户
6010,2025-03-26 10:54:34,2,958.5899999999999,5,4,4,4,12,高价值用户
6016,2025-03-08 04:39:41,1,479.66,23,1,1,2,4,流失风险用户
6025,2025-03-13 11:56:28,1,522.07,18,2,1,2,5,流失风险用户
6026,2025-03-25 23:26:06,1,699.44,6,4,1,3,8,潜力用户
6027,2025-03-12 21:22:35,1,744.48,19,2,1,3,6,流失风险用户
6029,2025-03-29 05:35:30,3,1648.27,2,5,5,5,15,高价值用户
6031,2025-03-24 23:17:18,2,1358.0700000000002,7,4,4,5,13,高价值用户
6033,2025-03-16 08:19:13,1,749.2,15,3,1,3,7,潜力用户
6035,2025-03-16 15:35:30,1,139.3,15,3,1,1,5,流失风险用户
6054,2025-03-22 04:39:46,2,1302.8400000000001,9,4,4,4,12,高价值用户
6055,2025-03-02 00:56:41,1,217.56,29,1,1,1,3,流失风险用户
6064,2025-03-01 05:30:03,1,870.01,30,1,1,4,6,流失风险用户
6067,2025-03-03 16:49:37,1,615.11,28,1,1,3,5,流失风险用户
6068,2025-03-17 22:30:28,2,1035.02,14,3,4,4,11,潜力用户
6069,2025-03-25 16:53:33,2,518.3199999999999,6,4,4,2,10,潜力用户
6070,2025-03-05 11:21:22,1,838.71,26,1,1,3,5,流失风险用户
6072,2025-03-28 15:55:15,3,739.3899999999999,3,5,5,3,13,潜力用户
6073,2025-03-29 19:33:45,11,4524.4,2,5,5,5,15,高价值用户
6075,2025-03-20 03:27:20,2,932.54,11,3,4,4,11,潜力用户
6077,2025-03-14 22:17:19,2,1611.75,17,2,4,5,11,流失风险用户
6078,2025-03-11 18:00:05,1,148.99,20,2,1,1,4,流失风险用户
6079,2025-03-25 23:38:42,2,690.77,6,4,4,3,11,潜力用户
6083,2025-03-29 04:49:56,3,716.2,2,5,5,3,13,潜力用户
6087,2025-03-15 01:52:26,1,620.93,16,2,1,3,6,流失风险用户
6097,2025-03-05 13:15:00,1,66.06,26,1,1,1,3,流失风险用户
6098,2025-03-25 01:10:32,2,725.94,6,4,4,3,11,潜力用户
6100,2025-03-13 03:18:10,1,788.02,18,2,1,3,6,流失风险用户
6102,2025-03-02 16:02:16,1,438.14,29,1,1,2,4,流失风险用户
6107,2025-03-28 19:08:42,4,1472.79,3,5,5,5,15,高价值用户
6113,2025-03-25 14:44:19,1,826.06,6,4,1,3,8,潜力用户
6114,2025-03-17 19:29:23,5,2454.17,14,3,5,5,13,潜力用户
6121,2025-03-25 14:34:06,3,1428.79,6,4,5,5,14,高价值用户
6124,2025-03-25 18:38:56,1,708.25,6,4,1,3,8,潜力用户
6126,2025-03-28 11:41:23,1,680.35,3,5,1,3,9,潜力用户
6129,2025-03-16 22:49:08,1,426.18,15,3,1,2,6,流失风险用户
6130,2025-03-02 22:52:27,1,261.31,29,1,1,1,3,流失风险用户
6136,2025-03-02 18:34:29,1,912.66,29,1,1,4,6,流失风险用户
6138,2025-03-21 00:06:48,1,675.75,10,3,1,3,7,潜力用户
6146,2025-03-03 08:49:28,1,1069.68,28,1,1,4,6,流失风险用户
6149,2025-03-09 11:14:01,1,876.88,22,2,1,4,7,流失风险用户
6151,2025-03-30 19:39:40,6,4719.83,1,5,5,5,15,高价值用户
6160,2025-03-26 08:58:48,2,1614.5700000000002,5,4,4,5,13,高价值用户
6162,2025-03-14 13:40:08,1,236.67,17,2,1,1,4,流失风险用户
6165,2025-03-25 06:00:53,1,583.33,6,4,1,2,7,流失风险用户
6169,2025-03-07 08:50:04,3,1445.9,24,1,5,5,11,流失风险用户
6173,2025-03-30 00:06:17,5,2135.09,1,5,5,5,15,高价值用户
6179,2025-03-21 04:07:53,2,785.77,10,3,4,3,10,潜力用户
6180,2025-03-22 13:50:00,1,668.38,9,4,1,3,8,潜力用户
6182,2025-03-29 16:24:12,3,2125.16,2,5,5,5,15,高价值用户
6185,2025-03-01 21:33:27,1,179.56,30,1,1,1,3,流失风险用户
6187,2025-03-10 13:12:38,1,202.55,21,2,1,1,4,流失风险用户
6189,2025-03-19 04:52:18,1,525.49,12,3,1,2,6,流失风险用户
6192,2025-03-17 18:35:03,2,1091.6799999999998,14,3,4,4,11,潜力用户
6195,2025-03-19 21:37:34,1,663.67,12,3,1,3,7,潜力用户
6196,2025-03-11 22:20:29,1,683.65,20,2,1,3,6,流失风险用户
6197,2025-03-22 00:53:40,2,1027.58,9,4,4,4,12,高价值用户
6205,2025-03-02 04:28:37,1,133.91,29,1,1,1,3,流失风险用户
6207,2025-03-29 07:46:39,3,2265.9,2,5,5,5,15,高价值用户
6208,2025-03-23 07:09:35,7,3752.76,8,4,5,5,14,高价值用户
6210,2025-03-27 08:06:02,3,1491.8000000000002,4,5,5,5,15,高价值用户
6211,2025-03-06 04:40:01,1,883.4,25,1,1,4,6,流失风险用户
6220,2025-03-30 04:35:07,1,883.5,1,5,1,4,10,潜力用户
6222,2025-03-22 23:31:00,2,356.73,9,4,4,2,10,潜力用户
6223,2025-03-29 18:14:20,2,706.29,2,5,4,3,12,潜力用户
6228,2025-03-25 07:08:04,1,802.43,6,4,1,3,8,潜力用户
6238,2025-03-02 15:39:38,1,497.93,29,1,1,2,4,流失风险用户
6241,2025-03-20 05:26:27,2,1309.01,11,3,4,4,11,潜力用户
6242,2025-03-24 09:59:07,1,1106.32,7,4,1,4,9,潜力用户
6243,2025-03-15 01:14:34,1,251.51,16,2,1,1,4,流失风险用户
6244,2025-03-17 05:25:36,1,929.82,14,3,1,4,8,潜力用户
6245,2025-03-12 15:06:40,1,884.41,19,2,1,4,7,流失风险用户
6248,2025-03-17 23:40:25,1,320.63,14,3,1,2,6,流失风险用户
6252,2025-03-16 21:18:03,2,1671.1,15,3,4,5,12,潜力用户
6256,2025-03-23 11:40:20,3,2470.25,8,4,5,5,14,高价值用户
6257,2025-03-29 05:55:50,2,447.47,2,5,4,2,11,潜力用户
6258,2025-03-10 02:39:20,1,838.89,21,2,1,3,6,流失风险用户
6259,2025-03-17 04:37:26,1,725.19,14,3,1,3,7,潜力用户
6263,2025-03-15 00:24:59,1,32.76,16,2,1,1,4,流失风险用户
6266,2025-03-26 01:43:52,1,930.31,5,4,1,4,9,潜力用户
6273,2025-03-10 22:56:47,1,599.49,21,2,1,2,5,流失风险用户
6276,2025-03-26 07:29:30,1,100.95,5,4,1,1,6,流失风险用户
6278,2025-03-20 05:49:09,4,2316.18,11,3,5,5,13,潜力用户
6281,2025-03-10 00:09:05,1,680.8,21,2,1,3,6,流失风险用户
6289,2025-03-30 19:18:20,3,1367.18,1,5,5,5,15,高价值用户
6292,2025-03-19 00:58:53,1,204.01,12,3,1,1,5,流失风险用户
6299,2025-03-22 05:25:00,1,684.8,9,4,1,3,8,潜力用户
6300,2025-03-16 07:47:01,1,168.94,15,3,1,1,5,流失风险用户
6308,2025-03-11 00:24:44,2,1097.6399999999999,20,2,4,4,10,流失风险用户
6311,2025-03-24 05:10:36,1,269.95,7,4,1,1,6,流失风险用户
6316,2025-03-18 21:53:19,2,961.48,13,3,4,4,11,潜力用户
6322,2025-03-09 08:31:21,1,789.62,22,2,1,3,6,流失风险用户
6323,2025-03-26 21:37:18,1,387.55,5,4,1,2,7,流失风险用户
6324,2025-03-25 17:34:59,4,2795.55,6,4,5,5,14,高价值用户
6326,2025-03-20 11:57:18,1,651.07,11,3,1,3,7,潜力用户
6336,2025-03-22 02:58:10,2,953.54,9,4,4,4,12,高价值用户
6346,2025-03-22 05:58:05,1,782.06,9,4,1,3,8,潜力用户
6348,2025-03-14 03:37:59,1,446.23,17,2,1,2,5,流失风险用户
6352,2025-03-28 21:11:47,1,894.96,3,5,1,4,10,潜力用户
6355,2025-03-27 13:25:45,1,497.12,4,5,1,2,8,流失风险用户
6359,2025-03-18 06:10:18,2,736.39,13,3,4,3,10,潜力用户
6370,2025-03-26 16:21:45,1,327.51,5,4,1,2,7,流失风险用户
6372,2025-03-03 21:44:05,1,309.63,28,1,1,1,3,流失风险用户
6378,2025-03-10 16:36:27,1,262.73,21,2,1,1,4,流失风险用户
6380,2025-03-06 10:59:02,1,533.02,25,1,1,2,4,流失风险用户
6386,2025-03-02 16:41:19,1,260.95,29,1,1,1,3,流失风险用户
6389,2025-03-08 00:24:51,1,935.15,23,1,1,4,6,流失风险用户
6394,2025-03-21 19:50:05,1,692.33,10,3,1,3,7,潜力用户
6397,2025-03-09 23:51:20,1,660.84,22,2,1,3,6,流失风险用户
6402,2025-03-19 12:07:07,1,170.52,12,3,1,1,5,流失风险用户
6403,2025-03-22 03:36:53,1,707.98,9,4,1,3,8,潜力用户
6413,2025-03-29 14:15:32,3,2515.81,2,5,5,5,15,高价值用户
6416,2025-03-21 07:10:44,5,4085.7999999999997,10,3,5,5,13,潜力用户
6421,2025-03-25 12:24:44,1,673.89,6,4,1,3,8,潜力用户
6422,2025-03-22 12:20:32,1,876.93,9,4,1,4,9,潜力用户
6426,2025-03-30 01:33:21,3,2215.4300000000003,1,5,5,5,15,高价值用户
6431,2025-03-05 13:27:57,1,848.9,26,1,1,3,5,流失风险用户
6436,2025-03-05 12:15:18,1,596.21,26,1,1,2,4,流失风险用户
6442,2025-03-23 16:35:41,2,403.51,8,4,4,2,10,潜力用户
6447,2025-03-25 02:39:30,1,788.17,6,4,1,3,8,潜力用户
6448,2025-03-13 18:16:02,2,1145.8200000000002,18,2,4,4,10,流失风险用户
6451,2025-03-03 20:10:35,1,405.31,28,1,1,2,4,流失风险用户
6457,2025-03-22 12:53:37,1,559.02,9,4,1,2,7,流失风险用户
6458,2025-03-17 20:01:01,1,869.56,14,3,1,4,8,潜力用户
6461,2025-03-06 13:05:17,1,918.91,25,1,1,4,6,流失风险用户
6463,2025-03-15 12:06:24,2,1464.8600000000001,16,2,4,5,11,流失风险用户
6466,2025-03-01 09:54:05,1,388.54,30,1,1,2,4,流失风险用户
6467,2025-03-20 18:00:07,1,429.16,11,3,1,2,6,流失风险用户
6470,2025-03-10 16:03:13,1,554.0,21,2,1,2,5,流失风险用户
6472,2025-03-18 17:41:13,2,670.33,13,3,4,3,10,潜力用户
6473,2025-03-12 04:58:49,1,20.95,19,2,1,1,4,流失风险用户
6476,2025-03-06 19:59:21,1,802.72,25,1,1,3,5,流失风险用户
6479,2025-03-12 04:11:43,4,2993.17,19,2,5,5,12,流失风险用户
6483,2025-03-15 22:23:34,1,721.74,16,2,1,3,6,流失风险用户
6488,2025-03-09 13:12:35,1,240.35,22,2,1,1,4,流失风险用户
6490,2025-03-13 10:08:37,1,854.07,18,2,1,3,6,流失风险用户
6493,2025-03-10 06:04:12,1,432.2,21,2,1,2,5,流失风险用户
6494,2025-03-05 10:25:25,1,29.43,26,1,1,1,3,流失风险用户
6495,2025-03-04 15:19:22,1,185.15,27,1,1,1,3,流失风险用户
6498,2025-03-26 05:23:55,1,734.05,5,4,1,3,8,潜力用户
6503,2025-03-17 12:30:02,3,1386.98,14,3,5,5,13,潜力用户
6511,2025-03-21 08:53:04,1,860.72,10,3,1,4,8,潜力用户
6514,2025-03-07 03:35:12,1,526.25,24,1,1,2,4,流失风险用户
6517,2025-03-30 03:42:57,2,911.6800000000001,1,5,4,4,13,高价值用户
6521,2025-03-06 06:59:51,2,1014.58,25,1,4,4,9,流失风险用户
6526,2025-03-10 06:14:58,1,522.56,21,2,1,2,5,流失风险用户
6528,2025-03-03 17:09:43,1,353.8,28,1,1,2,4,流失风险用户
6533,2025-03-19 21:08:18,1,649.0,12,3,1,3,7,潜力用户
6536,2025-03-09 07:40:34,1,887.47,22,2,1,4,7,流失风险用户
6541,2025-03-21 22:21:16,1,63.68,10,3,1,1,5,流失风险用户
6549,2025-03-29 21:02:19,2,412.21000000000004,2,5,4,2,11,潜力用户
6553,2025-03-08 23:01:17,2,1083.45,23,1,4,4,9,流失风险用户
6561,2025-03-19 14:24:47,1,1074.19,12,3,1,4,8,潜力用户
6566,2025-03-26 16:18:00,1,234.0,5,4,1,1,6,流失风险用户
6568,2025-03-24 05:42:30,1,105.66,7,4,1,1,6,流失风险用户
6569,2025-03-25 08:44:02,9,5751.54,6,4,5,5,14,高价值用户
6570,2025-03-25 21:05:48,1,304.52,6,4,1,1,6,流失风险用户
6571,2025-03-12 05:06:20,1,873.66,19,2,1,4,7,流失风险用户
6583,2025-03-01 09:39:22,1,417.02,30,1,1,2,4,流失风险用户
6584,2025-03-09 05:46:24,1,687.96,22,2,1,3,6,流失风险用户
6591,2025-03-30 02:50:47,1,858.19,1,5,1,3,9,潜力用户
6596,2025-03-22 14:47:05,1,299.98,9,4,1,1,6,流失风险用户
6600,2025-03-01 23:59:57,1,631.12,29,1,1,3,5,流失风险用户
6601,2025-03-18 10:56:18,2,807.52,13,3,4,3,10,潜力用户
6602,2025-03-23 11:29:39,1,299.55,8,4,1,1,6,流失风险用户
6604,2025-03-19 20:30:33,1,821.39,12,3,1,3,7,潜力用户
6607,2025-03-22 07:43:35,1,472.27,9,4,1,2,7,流失风险用户
6611,2025-03-24 02:42:43,6,2517.98,7,4,5,5,14,高价值用户
6623,2025-03-23 10:00:14,2,1658.48,8,4,4,5,13,高价值用户
6629,2025-03-28 04:10:06,1,370.18,3,5,1,2,8,流失风险用户
6630,2025-03-19 19:41:28,2,964.04,12,3,4,4,11,潜力用户
6636,2025-03-20 17:28:22,2,1269.8,11,3,4,4,11,潜力用户
6637,2025-03-29 10:00:03,1,52.0,2,5,1,1,7,流失风险用户
6642,2025-03-05 11:42:27,1,509.52,26,1,1,2,4,流失风险用户
6643,2025-03-30 07:22:26,12,5456.1,1,5,5,5,15,高价值用户
6645,2025-03-12 23:16:00,1,588.71,19,2,1,2,5,流失风险用户
6647,2025-03-19 17:29:04,2,1374.85,12,3,4,5,12,潜力用户
6650,2025-03-07 11:52:29,1,529.12,24,1,1,2,4,流失风险用户
6655,2025-03-17 21:22:56,1,106.08,14,3,1,1,5,流失风险用户
6660,2025-03-29 05:44:45,1,748.64,2,5,1,3,9,潜力用户
6668,2025-03-15 04:24:59,1,1099.59,16,2,1,4,7,流失风险用户
6670,2025-03-13 20:41:12,2,1567.75,18,2,4,5,11,流失风险用户
6671,2025-03-26 13:29:52,2,1978.76,5,4,4,5,13,高价值用户
6673,2025-03-17 19:11:35,3,1293.39,14,3,5,4,12,潜力用户
6675,2025-03-15 21:38:16,2,523.69,16,2,4,2,8,流失风险用户
6678,2025-03-12 20:17:01,1,62.36,19,2,1,1,4,流失风险用户
6679,2025-03-30 22:23:29,1,154.87,1,5,1,1,7,流失风险用户
6687,2025-03-28 00:43:30,2,1515.3200000000002,3,5,4,5,14,高价值用户
6694,2025-03-17 23:56:14,2,1588.98,14,3,4,5,12,潜力用户
6699,2025-03-14 15:18:24,1,340.41,17,2,1,2,5,流失风险用户
6702,2025-03-24 20:55:46,1,583.08,7,4,1,2,7,流失风险用户
6710,2025-03-01 05:52:40,1,679.7,30,1,1,3,5,流失风险用户
6711,2025-03-25 15:43:19,3,2081.85,6,4,5,5,14,高价值用户
6715,2025-03-29 17:25:50,2,815.55,2,5,4,3,12,潜力用户
6717,2025-03-28 07:44:30,11,6442.43,3,5,5,5,15,高价值用户
6720,2025-03-01 08:09:00,1,455.48,30,1,1,2,4,流失风险用户
6726,2025-03-26 23:44:05,4,2894.9300000000003,5,4,5,5,14,高价值用户
6728,2025-03-27 17:04:56,1,131.84,4,5,1,1,7,流失风险用户
6731,2025-03-25 06:13:26,4,1695.0600000000002,6,4,5,5,14,高价值用户
6748,2025-03-28 22:09:44,2,1257.4299999999998,3,5,4,4,13,高价值用户
6750,2025-03-15 22:06:30,3,2561.01,16,2,5,5,12,流失风险用户
6756,2025-03-22 08:34:01,3,1600.3799999999999,9,4,5,5,14,高价值用户
6757,2025-03-20 16:45:34,3,1153.63,11,3,5,4,12,潜力用户
6767,2025-03-01 07:19:18,1,240.51,30,1,1,1,3,流失风险用户
6768,2025-03-02 21:22:28,1,250.68,29,1,1,1,3,流失风险用户
6770,2025-03-19 07:44:02,3,1242.68,12,3,5,4,12,潜力用户
6771,2025-03-20 09:51:36,1,331.99,11,3,1,2,6,流失风险用户
6776,2025-03-19 18:40:15,1,237.07,12,3,1,1,5,流失风险用户
6777,2025-03-10 04:57:53,1,106.87,21,2,1,1,4,流失风险用户
6782,2025-03-16 21:08:19,1,270.66,15,3,1,1,5,流失风险用户
6793,2025-03-23 23:47:21,1,505.49,8,4,1,2,7,流失风险用户
6808,2025-03-29 10:46:26,2,545.4100000000001,2,5,4,2,11,潜力用户
6816,2025-03-23 22:13:38,1,583.04,8,4,1,2,7,流失风险用户
6817,2025-03-24 23:43:14,2,1821.8400000000001,7,4,4,5,13,高价值用户
6822,2025-03-08 20:58:31,2,330.73,23,1,4,2,7,流失风险用户
6826,2025-03-30 19:46:05,22,11458.66,1,5,5,5,15,高价值用户
6829,2025-03-29 14:21:39,7,3608.42,2,5,5,5,15,高价值用户
6832,2025-03-15 07:23:57,1,829.11,16,2,1,3,6,流失风险用户
6839,2025-03-04 18:18:58,1,667.12,27,1,1,3,5,流失风险用户
6842,2025-03-27 02:42:32,1,612.9,4,5,1,3,9,潜力用户
6847,2025-03-17 20:07:04,1,1004.92,14,3,1,4,8,潜力用户
6857,2025-03-28 21:16:07,1,550.59,3,5,1,2,8,流失风险用户
6858,2025-03-24 06:24:45,4,2697.7,7,4,5,5,14,高价值用户
6861,2025-03-10 15:49:44,1,117.0,21,2,1,1,4,流失风险用户
6863,2025-03-25 07:25:21,3,2009.17,6,4,5,5,14,高价值用户
6865,2025-03-26 08:59:52,5,2198.84,5,4,5,5,14,高价值用户
6884,2025-03-24 16:17:08,1,307.24,7,4,1,1,6,流失风险用户
6891,2025-03-21 21:15:24,1,310.72,10,3,1,1,5,流失风险用户
6893,2025-03-25 15:37:29,3,2181.25,6,4,5,5,14,高价值用户
6894,2025-03-21 12:06:29,1,17.92,10,3,1,1,5,流失风险用户
6897,2025-03-25 21:22:26,2,1224.82,6,4,4,4,12,高价值用户
6898,2025-03-01 08:05:44,1,540.7,30,1,1,2,4,流失风险用户
6901,2025-03-04 07:32:49,1,783.7,27,1,1,3,5,流失风险用户
6903,2025-03-09 05:24:29,1,524.13,22,2,1,2,5,流失风险用户
6907,2025-03-08 21:47:15,1,573.91,23,1,1,2,4,流失风险用户
6908,2025-03-30 03:03:02,1,912.81,1,5,1,4,10,潜力用户
6910,2025-03-12 00:09:26,1,292.01,19,2,1,1,4,流失风险用户
6911,2025-03-27 09:38:50,1,12.2,4,5,1,1,7,流失风险用户
6920,2025-03-08 15:28:21,2,888.48,23,1,4,4,9,流失风险用户
6921,2025-03-30 11:38:32,2,1385.6,1,5,4,5,14,高价值用户
6924,2025-03-25 03:30:24,3,1355.96,6,4,5,5,14,高价值用户
6925,2025-03-30 01:02:21,8,3929.1600000000003,1,5,5,5,15,高价值用户
6926,2025-03-26 16:56:11,1,870.21,5,4,1,4,9,潜力用户
6928,2025-03-10 11:00:35,1,1012.71,21,2,1,4,7,流失风险用户
6930,2025-03-01 23:45:19,1,300.56,30,1,1,1,3,流失风险用户
6933,2025-03-12 18:29:16,1,93.08,19,2,1,1,4,流失风险用户
6934,2025-03-01 05:06:44,1,278.04,30,1,1,1,3,流失风险用户
6936,2025-03-08 11:28:45,1,913.36,23,1,1,4,6,流失风险用户
6937,2025-03-21 03:31:32,1,927.01,10,3,1,4,8,潜力用户
6939,2025-03-29 18:31:41,4,2635.9300000000003,2,5,5,5,15,高价值用户
6940,2025-03-14 17:33:16,1,406.57,17,2,1,2,5,流失风险用户
6941,2025-03-14 11:26:38,1,817.21,17,2,1,3,6,流失风险用户
6944,2025-03-20 02:13:38,4,3159.6200000000003,11,3,5,5,13,潜力用户
6945,2025-03-13 12:48:08,1,693.88,18,2,1,3,6,流失风险用户
6947,2025-03-23 10:19:10,1,688.39,8,4,1,3,8,潜力用户
6948,2025-03-10 23:24:40,1,338.32,21,2,1,2,5,流失风险用户
6957,2025-03-29 09:51:09,4,2226.65,2,5,5,5,15,高价值用户
6958,2025-03-22 13:26:25,1,57.78,9,4,1,1,6,流失风险用户
6959,2025-03-21 03:47:02,1,720.94,10,3,1,3,7,潜力用户
6961,2025-03-07 02:39:25,1,382.16,24,1,1,2,4,流失风险用户
6962,2025-03-30 05:27:58,2,1505.22,1,5,4,5,14,高价值用户
6972,2025-03-14 04:28:21,1,138.94,17,2,1,1,4,流失风险用户
6979,2025-03-23 13:44:11,2,1409.41,8,4,4,5,13,高价值用户
6989,2025-03-10 23:19:30,1,475.54,21,2,1,2,5,流失风险用户
6990,2025-03-16 19:05:29,1,118.42,15,3,1,1,5,流失风险用户
6991,2025-03-24 06:33:41,2,1081.4,7,4,4,4,12,高价值用户
6993,2025-03-27 14:19:22,5,2301.0200000000004,4,5,5,5,15,高价值用户
6994,2025-03-20 11:08:54,1,767.43,11,3,1,3,7,潜力用户
6995,2025-03-25 09:12:58,4,2638.33,6,4,5,5,14,高价值用户
6996,2025-03-20 00:33:18,1,722.97,11,3,1,3,7,潜力用户
6999,2025-03-28 08:59:09,2,1216.0700000000002,3,5,4,4,13,高价值用户
7001,2025-03-23 21:15:49,1,15.2,8,4,1,1,6,流失风险用户
7002,2025-03-04 19:25:56,1,720.46,27,1,1,3,5,流失风险用户
7004,2025-03-14 17:31:57,1,482.02,17,2,1,2,5,流失风险用户
7006,2025-03-29 13:04:12,1,397.0,2,5,1,2,8,流失风险用户
7010,2025-03-27 01:32:20,6,4426.89,4,5,5,5,15,高价值用户
7011,2025-03-11 03:58:19,1,1103.44,20,2,1,4,7,流失风险用户
7012,2025-03-09 04:14:55,1,495.77,22,2,1,2,5,流失风险用户
7017,2025-03-27 12:35:04,2,1097.6,4,5,4,4,13,高价值用户
